parent id	parent name	child id	child name
FMA77144	recurrent interosseous artery	FMA268667	right recurrent interosseous artery
FMA77144	recurrent interosseous artery	FMA268669	left recurrent interosseous artery
FMA77155	popliteal artery	FMA77380	right popliteal artery
FMA77155	popliteal artery	FMA77381	left popliteal artery
FMA77177	iliocostalis	FMA22702	iliocostalis lumborum
FMA77177	iliocostalis	FMA22703	iliocostalis thoracis
FMA77177	iliocostalis	FMA22704	iliocostalis cervicis
FMA77178	longissimus	FMA22709	longissimus thoracis
FMA77178	longissimus	FMA22711	longissimus cervicis
FMA77178	longissimus	FMA22714	longissimus capitis
FMA77179	spinalis	FMA22765	spinalis thoracis
FMA77180	splenius	FMA22653	splenius capitis
FMA77180	splenius	FMA22681	splenius cervicis
FMA77498	circumflex scapular vein	FMA77949	right circumflex scapular vein
FMA77498	circumflex scapular vein	FMA77950	left circumflex scapular vein
FMA77499	anterior circumflex humeral vein	FMA77954	right anterior circumflex humeral vein
FMA77499	anterior circumflex humeral vein	FMA77955	left anterior circumflex humeral vein
FMA77883	subdivision of brachiocephalic vein	FMA4724	internal jugular vein
FMA77883	subdivision of brachiocephalic vein	FMA4725	subclavian vein
FMA77883	subdivision of brachiocephalic vein	FMA4729	internal thoracic vein
FMA77883	subdivision of brachiocephalic vein	FMA4797	left superior intercostal vein
FMA77883	subdivision of brachiocephalic vein	FMA14293	tributary of internal thoracic vein
FMA77883	subdivision of brachiocephalic vein	FMA77884	subdivision of subclavian vein
FMA77884	subdivision of subclavian vein	FMA13329	axillary vein
FMA77884	subdivision of subclavian vein	FMA22930	tributary of subclavian vein
FMA78021	medial brachial vein	FMA22935	right medial brachial vein
FMA78021	medial brachial vein	FMA22936	left medial brachial vein
FMA78048	subdivision of superior vena caval tree	FMA4723	brachiocephalic vein
FMA78048	subdivision of superior vena caval tree	FMA4838	azygos vein
FMA78048	subdivision of superior vena caval tree	FMA14294	tributary of azygos vein
FMA78048	subdivision of superior vena caval tree	FMA77883	subdivision of brachiocephalic vein
FMA78048	subdivision of superior vena caval tree	FMA78121	superior phrenic vein
FMA78049	subdivision of inferior vena caval tree	FMA14333	common iliac vein
FMA78049	subdivision of inferior vena caval tree	FMA14334	renal vein
FMA78049	subdivision of inferior vena caval tree	FMA14337	hepatic vein
FMA78049	subdivision of inferior vena caval tree	FMA14344	testicular vein
FMA78049	subdivision of inferior vena caval tree	FMA14348	suprarenal vein
FMA78049	subdivision of inferior vena caval tree	FMA15370	lumbar vein
FMA78049	subdivision of inferior vena caval tree	FMA17541	tributary of hepatic vein
FMA78049	subdivision of inferior vena caval tree	FMA18883	external iliac vein
FMA78049	subdivision of inferior vena caval tree	FMA18884	internal iliac vein
FMA78049	subdivision of inferior vena caval tree	FMA18889	tributary of internal iliac vein
FMA78049	subdivision of inferior vena caval tree	FMA44356	dorsal venous arch of foot
FMA78049	subdivision of inferior vena caval tree	FMA44489	plantar venous arch of foot
FMA78049	subdivision of inferior vena caval tree	FMA44499	tributary of plantar venous arch
FMA78049	subdivision of inferior vena caval tree	FMA68068	inferior phrenic vein
FMA78049	subdivision of inferior vena caval tree	FMA78204	subdivision of external iliac vein
FMA78204	subdivision of external iliac vein	FMA21162	inferior epigastric vein
FMA78204	subdivision of external iliac vein	FMA21185	femoral vein
FMA78204	subdivision of external iliac vein	FMA44323	tributary of femoral vein
FMA78207	tributary of basilic vein	FMA22963	median cubital vein
FMA78207	tributary of basilic vein	FMA22967	median antebrachial vein
FMA78447	region of ventricular system of brain	FMA78448	lateral ventricle
FMA78447	region of ventricular system of brain	FMA78454	third ventricle
FMA78447	region of ventricular system of brain	FMA78467	cerebral aqueduct
FMA78447	region of ventricular system of brain	FMA78469	fourth ventricle
FMA78448	lateral ventricle	FMA78449	right lateral ventricle
FMA78448	lateral ventricle	FMA78450	left lateral ventricle
FMA78562	set of organ regions	FMA63812	set of arteries
FMA78562	set of organ regions	FMA63814	set of veins
FMA78562	set of organ regions	FMA70752	set of hairs
FMA78590	set of heterogeneous clusters	FMA45638	subdivision of nervous system
FMA79615	branch of postcommunicating part of anterior cerebral artery	FMA50328	medial frontobasal artery
FMA79615	branch of postcommunicating part of anterior cerebral artery	FMA50330	callosomarginal artery
FMA79615	branch of postcommunicating part of anterior cerebral artery	FMA50331	branch of callosomarginal artery
FMA79615	branch of postcommunicating part of anterior cerebral artery	FMA50337	pericallosal artery
FMA79615	branch of postcommunicating part of anterior cerebral artery	FMA50338	branch of pericallosal artery
FMA79631	branch of sphenoid part of middle cerebral artery	FMA50376	anterolateral central branch of middle cerebral artery
FMA79631	branch of sphenoid part of middle cerebral artery	FMA50438	temporal artery
FMA79658	dorsal scapular artery	FMA4057	right dorsal scapular artery
FMA79658	dorsal scapular artery	FMA10552	left dorsal scapular artery
FMA81150	lobule of cerebral hemisphere	FMA61899	superior parietal lobule
FMA82472	cardinal organ part	FMA14065	organ component
FMA82472	cardinal organ part	FMA67619	organ region
FMA82472	cardinal organ part	FMA86103	region of organ component
FMA82478	lobular organ component	FMA45728	anatomical lobe
FMA82478	lobular organ component	FMA82494	lobular segment
FMA82481	organ chamber	FMA58071	chamber of eyeball
FMA82485	organ component layer	FMA58101	layer of wall of eyeball
FMA82485	organ component layer	FMA82500	membranous layer
FMA82485	organ component layer	FMA83563	subdivision of muscle layer
FMA82494	lobular segment	FMA14495	segment of liver
FMA82500	membranous layer	FMA7646	retinaculum
FMA82594	segment of subclavian artery	FMA22654	axillary artery
FMA82594	segment of subclavian artery	FMA22689	brachial artery
FMA83115	cell part cluster	FMA83143	cell part cluster of neuraxis
FMA83143	cell part cluster of neuraxis	FMA67242	gray matter of neuraxis
FMA83143	cell part cluster of neuraxis	FMA67942	segment of metencephalon
FMA83143	cell part cluster of neuraxis	FMA83904	septum of neuraxis
FMA83143	cell part cluster of neuraxis	FMA83906	commissure of neuraxis
FMA83143	cell part cluster of neuraxis	FMA83929	white matter of neuraxis
FMA83143	cell part cluster of neuraxis	FMA84054	zone of neuraxis
FMA83153	organ component of neuraxis	FMA62007	thalamus
FMA83153	organ component of neuraxis	FMA62008	hypothalamus
FMA83465	segment of white matter of neuraxis	FMA83854	stria of neuraxis
FMA83465	segment of white matter of neuraxis	FMA83856	lamina of neuraxis
FMA83465	segment of white matter of neuraxis	FMA83857	brachium of neuraxis
FMA83465	segment of white matter of neuraxis	FMA83860	peduncle of neuraxis
FMA83465	segment of white matter of neuraxis	FMA83865	fornix of neuraxis
FMA83563	subdivision of muscle layer	FMA15041	taenia coli
FMA83686	nucleus of neuraxis	FMA83840	nucleus of brain
FMA83738	subarachnoid incisure	FMA83740	interpeduncular fossa
FMA83840	nucleus of brain	FMA61833	caudate nucleus
FMA83840	nucleus of brain	FMA61834	putamen
FMA83840	nucleus of brain	FMA61835	globus pallidus
FMA83840	nucleus of brain	FMA256693	nucleus of thalamus
FMA83854	stria of neuraxis	FMA62080	stria medullaris of thalamus
FMA83854	stria of neuraxis	FMA67950	stria of telencephalon
FMA83856	lamina of neuraxis	FMA67951	lamina of cerebral hemisphere
FMA83857	brachium of neuraxis	FMA71114	brachium of inferior colliculus
FMA83857	brachium of neuraxis	FMA72417	brachium of superior colliculus
FMA83860	peduncle of neuraxis	FMA62394	peduncle of midbrain
FMA83865	fornix of neuraxis	FMA61965	fornix of forebrain
FMA83874	gyrus of neuraxis	FMA61857	superior frontal gyrus
FMA83874	gyrus of neuraxis	FMA61859	middle frontal gyrus
FMA83874	gyrus of neuraxis	FMA61860	inferior frontal gyrus
FMA83874	gyrus of neuraxis	FMA61894	precentral gyrus
FMA83874	gyrus of neuraxis	FMA61896	postcentral gyrus
FMA83874	gyrus of neuraxis	FMA61897	supramarginal gyrus
FMA83874	gyrus of neuraxis	FMA61898	angular gyrus
FMA83874	gyrus of neuraxis	FMA61906	middle temporal gyrus
FMA83874	gyrus of neuraxis	FMA61907	inferior temporal gyrus
FMA83874	gyrus of neuraxis	FMA61908	fusiform gyrus
FMA83874	gyrus of neuraxis	FMA61918	parahippocampal gyrus
FMA83874	gyrus of neuraxis	FMA62434	cingulate gyrus
FMA83874	gyrus of neuraxis	FMA256194	orbital gyrus
FMA83904	septum of neuraxis	FMA61842	septum of telencephalon
FMA83906	commissure of neuraxis	FMA61970	commissure of fornix of forebrain
FMA83906	commissure of neuraxis	FMA62445	commissure of diencephalon
FMA83912	gray matter of diencephalon	FMA83915	gray matter of hypothalamus
FMA83915	gray matter of hypothalamus	FMA74877	mammillary body
FMA83929	white matter of neuraxis	FMA83465	segment of white matter of neuraxis
FMA83929	white matter of neuraxis	FMA83930	white matter of telencephalon
FMA83930	white matter of telencephalon	FMA61961	anterior commissure
FMA83930	white matter of telencephalon	FMA86464	corpus callosum
FMA83930	white matter of telencephalon	FMA241998	cerebral white matter
FMA83930	white matter of telencephalon	FMA256174	region of cerebral white matter
FMA84054	zone of neuraxis	FMA74866	zone of diencephalon
FMA84059	nuclear complex of neuraxis	FMA62514	basal ganglion of telencephalon
FMA84081	circumventricular organ of neuraxis	FMA62033	pineal body
FMA84201	secondary incisor tooth	FMA55712	upper secondary incisor tooth
FMA84201	secondary incisor tooth	FMA55713	lower secondary incisor tooth
FMA84203	secondary canine tooth	FMA55714	upper secondary canine tooth
FMA84203	secondary canine tooth	FMA55715	lower secondary canine tooth
FMA84207	secondary molar tooth	FMA55720	upper secondary molar tooth
FMA84207	secondary molar tooth	FMA55721	lower secondary molar tooth
FMA84881	subdivision of subarachnoid space	FMA83738	subarachnoid incisure
FMA84926	anatomical compartment space	FMA84953	space of compartment of head
FMA84953	space of compartment of head	FMA84881	subdivision of subarachnoid space
FMA85095	proper palmar digital vein of little finger	FMA85102	proper palmar digital vein of right little finger
FMA85095	proper palmar digital vein of little finger	FMA85103	proper palmar digital vein of left little finger
FMA85107	third common palmar digital artery	FMA85121	right third common palmar digital artery
FMA85107	third common palmar digital artery	FMA85122	left third common palmar digital artery
FMA85108	fourth common palmar digital artery	FMA85123	right fourth common palmar digital artery
FMA85108	fourth common palmar digital artery	FMA85124	left fourth common palmar digital artery
FMA85109	branch of first common palmar digital artery	FMA22857	lateral proper palmar digital artery of middle finger
FMA85109	branch of first common palmar digital artery	FMA23047	medial proper palmar digital artery of index finger
FMA85110	branch of second common palmar digital artery	FMA85111	medial proper palmar digital artery of middle finger
FMA85110	branch of second common palmar digital artery	FMA85114	lateral proper palmar digital artery of ring finger
FMA85111	medial proper palmar digital artery of middle finger	FMA85112	medial proper palmar digital artery of right middle finger
FMA85114	lateral proper palmar digital artery of ring finger	FMA85115	lateral proper palmar digital artery of right ring finger
FMA85114	lateral proper palmar digital artery of ring finger	FMA85116	lateral proper palmar digital artery of left ring finger
FMA85117	branch of third common palmar digital artery	FMA23046	medial proper palmar digital artery of ring finger
FMA85117	branch of third common palmar digital artery	FMA23048	lateral proper palmar digital artery of little finger
FMA85453	head of muscle organ	FMA34687	clavicular part of pectoralis major
FMA85453	head of muscle organ	FMA37682	short head of biceps brachii
FMA85453	head of muscle organ	FMA37683	long head of biceps brachii
FMA85453	head of muscle organ	FMA37692	long head of triceps brachii
FMA85453	head of muscle organ	FMA37693	medial head of triceps brachii
FMA85453	head of muscle organ	FMA37694	lateral head of triceps brachii
FMA85453	head of muscle organ	FMA38558	humeral head of pronator teres
FMA85453	head of muscle organ	FMA38559	ulnar head of pronator teres
