concept id	name	element file id
FMA85008	compartment of thorax	FJ2457
FMA85008	compartment of thorax	FJ2458
FMA85008	compartment of thorax	FJ2459
FMA85008	compartment of thorax	FJ2460
FMA85008	compartment of thorax	FJ2461
FMA85008	compartment of thorax	FJ2462
FMA85008	compartment of thorax	FJ2463
FMA85008	compartment of thorax	FJ2464
FMA85008	compartment of thorax	FJ2465
FMA85008	compartment of thorax	FJ2466
FMA85008	compartment of thorax	FJ2467
FMA85008	compartment of thorax	FJ2468
FMA85008	compartment of thorax	FJ2469
FMA85008	compartment of thorax	FJ2470
FMA85008	compartment of thorax	FJ2471
FMA85008	compartment of thorax	FJ2472
FMA85008	compartment of thorax	FJ2473
FMA85008	compartment of thorax	FJ2474
FMA85008	compartment of thorax	FJ2475
FMA85008	compartment of thorax	FJ2476
FMA85008	compartment of thorax	FJ2477
FMA85008	compartment of thorax	FJ2478
FMA85008	compartment of thorax	FJ2479
FMA85008	compartment of thorax	FJ2480
FMA85008	compartment of thorax	FJ2481
FMA85008	compartment of thorax	FJ2482
FMA85008	compartment of thorax	FJ2483
FMA85008	compartment of thorax	FJ2484
FMA85008	compartment of thorax	FJ2485
FMA85008	compartment of thorax	FJ2486
FMA85008	compartment of thorax	FJ2487
FMA85008	compartment of thorax	FJ2488
FMA85008	compartment of thorax	FJ2489
FMA85008	compartment of thorax	FJ2490
FMA85008	compartment of thorax	FJ2491
FMA85008	compartment of thorax	FJ2492
FMA85008	compartment of thorax	FJ2493
FMA85008	compartment of thorax	FJ2494
FMA85008	compartment of thorax	FJ2495
FMA85008	compartment of thorax	FJ2496
FMA85008	compartment of thorax	FJ2497
FMA85008	compartment of thorax	FJ2498
FMA85008	compartment of thorax	FJ2499
FMA85008	compartment of thorax	FJ2500
FMA85008	compartment of thorax	FJ2501
FMA85008	compartment of thorax	FJ2502
FMA85008	compartment of thorax	FJ2503
FMA85008	compartment of thorax	FJ2504
FMA85008	compartment of thorax	FJ2505
FMA85008	compartment of thorax	FJ2506
FMA85008	compartment of thorax	FJ2507
FMA85008	compartment of thorax	FJ2508
FMA85008	compartment of thorax	FJ2509
FMA85008	compartment of thorax	FJ2510
FMA85008	compartment of thorax	FJ2511
FMA85008	compartment of thorax	FJ2512
FMA85008	compartment of thorax	FJ2513
FMA85008	compartment of thorax	FJ2514
FMA85008	compartment of thorax	FJ2515
FMA85008	compartment of thorax	FJ2516
FMA85008	compartment of thorax	FJ2517
FMA85008	compartment of thorax	FJ2518
FMA85008	compartment of thorax	FJ2519
FMA85008	compartment of thorax	FJ2520
FMA85008	compartment of thorax	FJ2521
FMA85008	compartment of thorax	FJ2522
FMA85008	compartment of thorax	FJ2523
FMA85008	compartment of thorax	FJ2524
FMA85008	compartment of thorax	FJ2525
FMA85008	compartment of thorax	FJ2526
FMA85008	compartment of thorax	FJ2527
FMA85008	compartment of thorax	FJ2528
FMA85008	compartment of thorax	FJ2529
FMA85008	compartment of thorax	FJ2530
FMA85008	compartment of thorax	FJ2531
FMA85008	compartment of thorax	FJ2532
FMA85008	compartment of thorax	FJ2533
FMA85008	compartment of thorax	FJ2534
FMA85008	compartment of thorax	FJ2535
FMA85008	compartment of thorax	FJ2536
FMA85008	compartment of thorax	FJ2537
FMA85008	compartment of thorax	FJ2538
FMA85008	compartment of thorax	FJ2539
FMA85008	compartment of thorax	FJ2540
FMA85008	compartment of thorax	FJ2631
FMA85008	compartment of thorax	FJ2632
FMA85008	compartment of thorax	FJ2633
FMA85008	compartment of thorax	FJ2634
FMA85008	compartment of thorax	FJ2635
FMA85008	compartment of thorax	FJ2636
FMA85008	compartment of thorax	FJ2637
FMA85008	compartment of thorax	FJ2638
FMA85008	compartment of thorax	FJ2639
FMA85008	compartment of thorax	FJ2640
FMA85008	compartment of thorax	FJ2641
FMA85008	compartment of thorax	FJ2642
FMA85008	compartment of thorax	FJ2643
FMA85008	compartment of thorax	FJ2644
FMA85008	compartment of thorax	FJ2645
FMA85008	compartment of thorax	FJ2646
FMA85008	compartment of thorax	FJ2647
FMA85008	compartment of thorax	FJ2648
FMA85008	compartment of thorax	FJ2649
FMA85008	compartment of thorax	FJ2650
FMA85008	compartment of thorax	FJ2651
FMA85008	compartment of thorax	FJ2652
FMA85008	compartment of thorax	FJ2653
FMA85008	compartment of thorax	FJ2654
FMA85008	compartment of thorax	FJ2655
FMA85008	compartment of thorax	FJ2656
FMA85008	compartment of thorax	FJ2667
FMA85008	compartment of thorax	FJ2668
FMA85008	compartment of thorax	FJ2670
FMA85008	compartment of thorax	FJ2671
FMA85008	compartment of thorax	FJ2672
FMA85008	compartment of thorax	FJ2673
FMA85008	compartment of thorax	FJ2674
FMA85008	compartment of thorax	FJ2675
FMA85008	compartment of thorax	FJ2676
FMA85008	compartment of thorax	FJ2677
FMA85008	compartment of thorax	FJ2692
FMA85008	compartment of thorax	FJ2693
FMA85008	compartment of thorax	FJ2694
FMA85008	compartment of thorax	FJ2695
FMA85008	compartment of thorax	FJ2696
FMA85008	compartment of thorax	FJ2697
FMA85008	compartment of thorax	FJ2698
FMA85008	compartment of thorax	FJ2699
FMA85008	compartment of thorax	FJ2700
FMA85008	compartment of thorax	FJ2714
FMA85008	compartment of thorax	FJ2715
FMA85008	compartment of thorax	FJ2716
FMA85008	compartment of thorax	FJ2717
FMA85008	compartment of thorax	FJ2718
FMA85008	compartment of thorax	FJ2719
FMA85008	compartment of thorax	FJ2720
FMA85008	compartment of thorax	FJ2721
FMA85008	compartment of thorax	FJ2722
FMA85008	compartment of thorax	FJ2723
FMA85008	compartment of thorax	FJ2724
FMA85008	compartment of thorax	FJ2727
FMA85008	compartment of thorax	FJ2728
FMA85008	compartment of thorax	FJ2729
FMA85008	compartment of thorax	FJ2731
FMA85008	compartment of thorax	FJ2737
FMA85008	compartment of thorax	FJ2881
FMA85008	compartment of thorax	FJ2882
FMA85008	compartment of thorax	FJ2883
FMA85008	compartment of thorax	FJ2884
FMA85008	compartment of thorax	FJ2885
FMA85008	compartment of thorax	FJ2886
FMA85008	compartment of thorax	FJ2887
FMA85008	compartment of thorax	FJ2888
FMA85008	compartment of thorax	FJ2889
FMA85008	compartment of thorax	FJ2890
FMA85008	compartment of thorax	FJ2891
FMA85008	compartment of thorax	FJ2892
FMA85008	compartment of thorax	FJ2893
FMA85008	compartment of thorax	FJ2894
FMA85008	compartment of thorax	FJ2895
FMA85008	compartment of thorax	FJ2896
FMA85008	compartment of thorax	FJ2897
FMA85008	compartment of thorax	FJ2898
FMA85008	compartment of thorax	FJ2899
FMA85008	compartment of thorax	FJ2900
FMA85008	compartment of thorax	FJ2901
FMA85008	compartment of thorax	FJ2902
FMA85008	compartment of thorax	FJ2903
FMA85008	compartment of thorax	FJ2904
FMA85008	compartment of thorax	FJ2905
FMA85008	compartment of thorax	FJ2906
FMA85008	compartment of thorax	FJ2907
FMA85008	compartment of thorax	FJ2908
FMA85008	compartment of thorax	FJ2909
FMA85008	compartment of thorax	FJ2910
FMA85008	compartment of thorax	FJ2911
FMA85008	compartment of thorax	FJ2912
FMA85008	compartment of thorax	FJ2913
FMA85008	compartment of thorax	FJ2914
FMA85008	compartment of thorax	FJ2915
FMA85008	compartment of thorax	FJ2916
FMA85008	compartment of thorax	FJ2917
FMA85008	compartment of thorax	FJ2918
FMA85008	compartment of thorax	FJ2919
FMA85008	compartment of thorax	FJ2920
FMA85008	compartment of thorax	FJ2921
FMA85008	compartment of thorax	FJ2922
FMA85008	compartment of thorax	FJ2923
FMA85008	compartment of thorax	FJ2926
FMA85008	compartment of thorax	FJ2927
FMA85008	compartment of thorax	FJ2928
FMA85008	compartment of thorax	FJ2929
FMA85008	compartment of thorax	FJ2930
FMA85008	compartment of thorax	FJ2931
FMA85008	compartment of thorax	FJ2932
FMA85008	compartment of thorax	FJ2934
FMA85008	compartment of thorax	FJ2935
FMA85008	compartment of thorax	FJ2936
FMA85008	compartment of thorax	FJ2937
FMA85008	compartment of thorax	FJ2938
FMA85008	compartment of thorax	FJ2939
FMA85008	compartment of thorax	FJ2940
FMA85008	compartment of thorax	FJ2941
FMA85008	compartment of thorax	FJ2942
FMA85008	compartment of thorax	FJ2943
FMA85008	compartment of thorax	FJ2945
FMA85008	compartment of thorax	FJ2946
FMA85008	compartment of thorax	FJ2947
FMA85008	compartment of thorax	FJ2948
FMA85008	compartment of thorax	FJ2949
FMA85008	compartment of thorax	FJ2951
FMA85008	compartment of thorax	FJ2952
FMA85008	compartment of thorax	FJ2953
FMA85008	compartment of thorax	FJ2954
FMA85008	compartment of thorax	FJ2956
FMA85008	compartment of thorax	FJ2957
FMA85008	compartment of thorax	FJ2958
FMA85008	compartment of thorax	FJ2959
FMA85008	compartment of thorax	FJ2960
FMA85008	compartment of thorax	FJ2961
FMA85008	compartment of thorax	FJ2962
FMA85008	compartment of thorax	FJ2963
FMA85008	compartment of thorax	FJ2964
FMA85008	compartment of thorax	FJ2965
FMA85008	compartment of thorax	FJ2966
FMA85008	compartment of thorax	FJ2967
FMA85008	compartment of thorax	FJ2968
FMA85008	compartment of thorax	FJ2969
FMA85008	compartment of thorax	FJ2970
FMA85008	compartment of thorax	FJ2971
FMA85008	compartment of thorax	FJ2972
FMA85008	compartment of thorax	FJ2973
FMA85008	compartment of thorax	FJ2974
FMA85008	compartment of thorax	FJ2975
FMA85008	compartment of thorax	FJ2976
FMA85008	compartment of thorax	FJ2977
FMA85008	compartment of thorax	FJ2978
FMA85008	compartment of thorax	FJ2979
FMA85008	compartment of thorax	FJ2980
FMA85008	compartment of thorax	FJ2981
FMA85008	compartment of thorax	FJ2982
FMA85008	compartment of thorax	FJ2983
FMA85008	compartment of thorax	FJ2984
FMA85008	compartment of thorax	FJ2985
FMA85008	compartment of thorax	FJ2986
FMA85008	compartment of thorax	FJ2987
FMA85008	compartment of thorax	FJ2988
FMA85008	compartment of thorax	FJ2989
FMA85008	compartment of thorax	FJ2990
FMA85008	compartment of thorax	FJ2991
FMA85008	compartment of thorax	FJ2992
FMA85008	compartment of thorax	FJ2993
FMA85008	compartment of thorax	FJ2994
FMA85008	compartment of thorax	FJ2995
FMA85008	compartment of thorax	FJ2996
FMA85008	compartment of thorax	FJ2997
FMA85008	compartment of thorax	FJ2998
FMA85008	compartment of thorax	FJ2999
FMA85008	compartment of thorax	FJ3000
FMA85008	compartment of thorax	FJ3001
FMA85008	compartment of thorax	FJ3002
FMA85008	compartment of thorax	FJ3003
FMA85008	compartment of thorax	FJ3004
FMA85008	compartment of thorax	FJ3005
FMA85008	compartment of thorax	FJ3006
FMA85008	compartment of thorax	FJ3007
FMA85008	compartment of thorax	FJ3008
FMA85008	compartment of thorax	FJ3009
FMA85008	compartment of thorax	FJ3010
FMA85008	compartment of thorax	FJ3011
FMA85008	compartment of thorax	FJ3012
FMA85008	compartment of thorax	FJ3013
FMA85008	compartment of thorax	FJ3014
FMA85008	compartment of thorax	FJ3015
FMA85008	compartment of thorax	FJ3016
FMA85008	compartment of thorax	FJ3017
FMA85008	compartment of thorax	FJ3018
FMA85008	compartment of thorax	FJ3021
FMA85008	compartment of thorax	FJ3022
FMA85008	compartment of thorax	FJ3023
FMA85008	compartment of thorax	FJ3024
FMA85008	compartment of thorax	FJ3025
FMA85008	compartment of thorax	FJ3026
FMA85008	compartment of thorax	FJ3027
FMA85008	compartment of thorax	FJ3028
FMA85008	compartment of thorax	FJ3029
FMA85008	compartment of thorax	FJ3030
FMA85008	compartment of thorax	FJ3031
FMA85008	compartment of thorax	FJ3032
FMA85008	compartment of thorax	FJ3033
FMA85008	compartment of thorax	FJ3034
FMA85008	compartment of thorax	FJ3035
FMA85008	compartment of thorax	FJ3036
FMA85008	compartment of thorax	FJ3037
FMA85008	compartment of thorax	FJ3038
FMA85008	compartment of thorax	FJ3039
FMA85008	compartment of thorax	FJ3041
FMA85008	compartment of thorax	FJ3042
FMA85008	compartment of thorax	FJ3043
FMA85008	compartment of thorax	FJ3044
FMA85008	compartment of thorax	FJ3045
FMA85008	compartment of thorax	FJ3046
FMA85008	compartment of thorax	FJ3047
FMA85008	compartment of thorax	FJ3048
FMA85008	compartment of thorax	FJ3049
FMA85008	compartment of thorax	FJ3050
FMA85008	compartment of thorax	FJ3051
FMA85008	compartment of thorax	FJ3052
FMA85008	compartment of thorax	FJ3053
FMA85008	compartment of thorax	FJ3054
FMA85008	compartment of thorax	FJ3055
FMA85008	compartment of thorax	FJ3056
FMA85008	compartment of thorax	FJ3057
FMA85008	compartment of thorax	FJ3058
FMA85008	compartment of thorax	FJ3059
FMA85008	compartment of thorax	FJ3060
FMA85008	compartment of thorax	FJ3061
FMA85008	compartment of thorax	FJ3062
FMA85008	compartment of thorax	FJ3063
FMA85008	compartment of thorax	FJ3064
FMA85008	compartment of thorax	FJ3065
FMA85008	compartment of thorax	FJ3066
FMA85008	compartment of thorax	FJ3067
FMA85008	compartment of thorax	FJ3068
FMA85008	compartment of thorax	FJ3069
FMA85008	compartment of thorax	FJ3070
FMA85008	compartment of thorax	FJ3150
FMA85008	compartment of thorax	FJ3151
FMA85008	compartment of thorax	FJ3416
FMA85008	compartment of thorax	FJ3417
FMA85008	compartment of thorax	FJ3434
FMA85008	compartment of thorax	FJ3483
FMA85008	compartment of thorax	FJ3564
FMA85008	compartment of thorax	FJ3579
FMA85031	compartment of abdomen	FJ1932
FMA85055	right pulmopleural compartment	FJ2041
FMA85055	right pulmopleural compartment	FJ2044
FMA85055	right pulmopleural compartment	FJ2449
FMA85055	right pulmopleural compartment	FJ2451
FMA85055	right pulmopleural compartment	FJ2452
FMA85055	right pulmopleural compartment	FJ2453
FMA85055	right pulmopleural compartment	FJ2454
FMA85055	right pulmopleural compartment	FJ2455
FMA85055	right pulmopleural compartment	FJ2456
FMA85055	right pulmopleural compartment	FJ2457
FMA85055	right pulmopleural compartment	FJ2458
FMA85055	right pulmopleural compartment	FJ2459
FMA85055	right pulmopleural compartment	FJ2470
FMA85055	right pulmopleural compartment	FJ2481
FMA85055	right pulmopleural compartment	FJ2486
FMA85055	right pulmopleural compartment	FJ2487
FMA85055	right pulmopleural compartment	FJ2488
FMA85055	right pulmopleural compartment	FJ2489
FMA85055	right pulmopleural compartment	FJ2490
FMA85055	right pulmopleural compartment	FJ2491
FMA85055	right pulmopleural compartment	FJ2492
FMA85055	right pulmopleural compartment	FJ2493
FMA85055	right pulmopleural compartment	FJ2494
FMA85055	right pulmopleural compartment	FJ2495
FMA85055	right pulmopleural compartment	FJ2496
FMA85055	right pulmopleural compartment	FJ2497
FMA85055	right pulmopleural compartment	FJ2498
FMA85055	right pulmopleural compartment	FJ2499
FMA85055	right pulmopleural compartment	FJ2500
FMA85055	right pulmopleural compartment	FJ2501
FMA85055	right pulmopleural compartment	FJ2502
FMA85055	right pulmopleural compartment	FJ2503
FMA85055	right pulmopleural compartment	FJ2504
FMA85055	right pulmopleural compartment	FJ2505
FMA85055	right pulmopleural compartment	FJ2506
FMA85055	right pulmopleural compartment	FJ2507
FMA85055	right pulmopleural compartment	FJ2508
FMA85055	right pulmopleural compartment	FJ2509
FMA85055	right pulmopleural compartment	FJ2510
FMA85055	right pulmopleural compartment	FJ2511
FMA85055	right pulmopleural compartment	FJ2512
FMA85055	right pulmopleural compartment	FJ2513
FMA85055	right pulmopleural compartment	FJ2514
FMA85055	right pulmopleural compartment	FJ2515
FMA85055	right pulmopleural compartment	FJ2516
FMA85055	right pulmopleural compartment	FJ2517
FMA85055	right pulmopleural compartment	FJ2518
FMA85055	right pulmopleural compartment	FJ2519
FMA85055	right pulmopleural compartment	FJ2520
FMA85055	right pulmopleural compartment	FJ2521
FMA85055	right pulmopleural compartment	FJ2522
FMA85055	right pulmopleural compartment	FJ2523
FMA85055	right pulmopleural compartment	FJ2524
FMA85055	right pulmopleural compartment	FJ2525
FMA85055	right pulmopleural compartment	FJ2526
FMA85055	right pulmopleural compartment	FJ2967
FMA85055	right pulmopleural compartment	FJ2968
FMA85055	right pulmopleural compartment	FJ2969
FMA85055	right pulmopleural compartment	FJ2970
FMA85055	right pulmopleural compartment	FJ2971
FMA85055	right pulmopleural compartment	FJ2972
FMA85055	right pulmopleural compartment	FJ2973
FMA85055	right pulmopleural compartment	FJ2974
FMA85055	right pulmopleural compartment	FJ2975
FMA85055	right pulmopleural compartment	FJ2976
FMA85055	right pulmopleural compartment	FJ2977
FMA85055	right pulmopleural compartment	FJ2978
FMA85055	right pulmopleural compartment	FJ2979
FMA85055	right pulmopleural compartment	FJ2980
FMA85055	right pulmopleural compartment	FJ2981
FMA85055	right pulmopleural compartment	FJ2982
FMA85055	right pulmopleural compartment	FJ2983
FMA85055	right pulmopleural compartment	FJ2984
FMA85055	right pulmopleural compartment	FJ2985
FMA85055	right pulmopleural compartment	FJ2986
FMA85055	right pulmopleural compartment	FJ2987
FMA85055	right pulmopleural compartment	FJ2988
FMA85055	right pulmopleural compartment	FJ2989
FMA85055	right pulmopleural compartment	FJ2990
FMA85055	right pulmopleural compartment	FJ2991
FMA85055	right pulmopleural compartment	FJ2992
FMA85055	right pulmopleural compartment	FJ2993
FMA85055	right pulmopleural compartment	FJ2994
FMA85055	right pulmopleural compartment	FJ2995
FMA85055	right pulmopleural compartment	FJ2996
